,project_id,constituency,district,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,data_source,source_file
1118,BI09706,Patna Constituency,Patna,Bihar,500000,500000.0,465699.47, ongoing ,730,2024-11-10,2026-11-10,,Rural Dev Dept,road,29.0,synthetic,sample_projects_synthetic.csv
1119,BI10458,Gaya Constituency,Gaya,Bihar,2000000,2000000.0,1309661.46,stalled,90,2023-01-04,2023-04-04,,PWD,electricity,36.3,synthetic,sample_projects_synthetic.csv
1120,UT10699,Lucknow Constituency,Lucknow,Uttar Pradesh,500000,500000.0,349836.8,SANCTIONED,90,2024-01-04,2024-04-03,,Rural Dev Dept,road,,synthetic,sample_projects_synthetic.csv
1121,AN10410,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,1500000,1500000.0,930000.0,ongoing,730,2024-04-06,2026-04-06,,Rural Dev Dept,sanitation,31.7,synthetic,sample_projects_synthetic.csv
1122,RA10617,Jodhpur Constituency,Jodhpur,Rajasthan,1500000,750000.0,620551.61,ongoing,180,2023-04-21,2023-10-18,,Rural Dev Dept,irrigation,60.3,synthetic,sample_projects_synthetic.csv
1123,WE09723,Kolkata Constituency,Kolkata,West Bengal,750000,750000.0,307500.0,completed,730,2023-08-13,2025-08-12,18-01-2026,Jal Nigam,road,100.0,synthetic,sample_projects_synthetic.csv
1124,MA10128,Nagpur Constituency,Nagpur,Maharashtra,200000,200000.0,163740.4,completed,270,28-09-2024,2025-06-25,29-12-2025,Jal Nigam,electricity,100.0,synthetic,sample_projects_synthetic.csv
1125,UT10134,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,2000000,1000000.0,870664.76,stalled,730,15-08-2024,2026-08-15,,Rural Dev Dept,road,90.5,synthetic,sample_projects_synthetic.csv
1126,KA10583,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,500000,250000.0,92500.0,stalled,90,2023-12-08,2024-03-07,,Jal Nigam,drinking water,48.5,synthetic,sample_projects_synthetic.csv
1127,UT10058,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,300000,300000.0,198377.08,ongoing,545,2023-04-22,2024-10-18,,PWD,electricity,32.4,synthetic,sample_projects_synthetic.csv
1128,BI09832,Patna Constituency,Patna,Bihar,1500000,1500000.0,991044.7, ongoing ,730,2024-04-09,2026-04-09,,PWD,sanitation,40.6,synthetic,sample_projects_synthetic.csv
1129,WE09241,Kolkata Constituency, Kolkata,West Bengal,200000,200000.0,171629.03,completed,180,2023-01-19,2023-07-18,2023-08-22,Rural Dev Dept,sanitation,100.0,synthetic,sample_projects_synthetic.csv
1130,RA10652,Jaipur Constituency,Jaipur,Rajasthan,1000000,1000000.0,991965.8,STALLED,545,2024-10-25,2026-04-23,,Zilla Parishad,sanitation,40.6,synthetic,sample_projects_synthetic.csv
1131,KA10545,Mysuru Constituency,,Karnataka,1500000,1500000.0,1447463.26,STALLED,730,2023-08-22,2025-08-21,,Jal Nigam,sanitation,33.9,synthetic,sample_projects_synthetic.csv
1132,BI09697,Gaya Constituency,Gaya,Bihar,200000,,128073.33,sanctioned,270,2023-06-27,2024-03-23,,Zilla Parishad,road,,synthetic,sample_projects_synthetic.csv
1133,RA10466,Jodhpur Constituency,Jodhpur,Rajasthan,200000,200000.0,147413.84,ongoing,270,05-11-2024,02-08-2025,,Jal Nigam,sanitation,94.9,synthetic,sample_projects_synthetic.csv
1134,AN09511,Krishna Constituency,Krishna,Andhra Pradesh,300000,300000.0,124044.89,COMPLETED,270,2023-08-17,2024-05-13,17-06-2024,Zilla Parishad,community hall,100.0,synthetic,sample_projects_synthetic.csv
1135,KE10686,Kozhikode Constituency,Kozhikode,Kerala,2000000,0.0,0.0, recommended ,545,2024-11-09,2026-05-08,,PWD,irrigation,,synthetic,sample_projects_synthetic.csv
1136,TA09184,Madurai Constituency,Madurai,Tamil Nadu,500000,500000.0,210000.0,ongoing,365,2023-03-25,2024-03-24,,PWD,irrigation,76.4,synthetic,sample_projects_synthetic.csv
1137,TA09881,Coimbatore Constituency,Coimbatore,Tamil Nadu,750000,750000.0,361401.02,ongoing,545,2023-08-25,2025-02-20,,Rural Dev Dept,community hall,74.3,synthetic,sample_projects_synthetic.csv
1138,UT09494,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,750000,375000.0,196156.45,ongoing,730,05-11-2023,2025-11-04,,PWD,sanitation,59.6,synthetic,sample_projects_synthetic.csv
1139,KE09576,Ernakulam Constituency,Ernakulam,Kerala,500000,0.0,0.0,RECOMMENDED,90,2024-04-16,15-07-2024,,Rural Dev Dept,drinking water,,synthetic,sample_projects_synthetic.csv
1140,BI09179,Muzaffarpur Constituency,Muzaffarpur,Bihar,200000,200000.0,167412.89,completed,90,2024-04-07,2024-07-06,2024-10-25,Rural Dev Dept,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1141,WE09327,Howrah Constituency,Howrah,West Bengal,1500000,1500000.0,843180.06,SANCTIONED,365,2024-11-01,2025-11-01,,Zilla Parishad,drinking water,,synthetic,sample_projects_synthetic.csv
1142,TA09476,Coimbatore Constituency,Coimbatore,Tamil Nadu,200000,200000.0,187588.38, sanctioned ,365,2024-04-14,2025-04-14,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
1143,MA09685,Pune Constituency,Pune,Maharashtra,1500000,,665303.42,ongoing,270,18-06-2023,14-03-2024,,Rural Dev Dept,electricity,55.8,synthetic,sample_projects_synthetic.csv
1144,TA09836,Chennai Constituency,Chennai,Tamil Nadu,500000,500000.0,464642.66,COMPLETED,90,2024-01-17,2024-04-16,2024-05-04,Rural Dev Dept,road,100.0,synthetic,sample_projects_synthetic.csv
1145,BI09230,Muzaffarpur Constituency,Muzaffarpur,Bihar,750000,0.0,0.0,recommended,545,2023-05-30,2024-11-25,,Jal Nigam,electricity,,synthetic,sample_projects_synthetic.csv
1146,WE09834,Kolkata Constituency,Kolkata,West Bengal,1500000,750000.0,425284.32, stalled ,180,2024-04-24,21-10-2024,,PWD,school,58.2,synthetic,sample_projects_synthetic.csv
1147,TA09482,Chennai Constituency,Chennai,Tamil Nadu,200000,200000.0,117515.84,completed,545,2024-11-22,2026-05-21,01-07-2026,PWD,sanitation,100.0,synthetic,sample_projects_synthetic.csv
1148,AN09248,Guntur Constituency,Guntur,Andhra Pradesh,500000,0.0,0.0,recommended,90,27-01-2024,26-04-2024,,Zilla Parishad,drinking water,,synthetic,sample_projects_synthetic.csv
1149,BI10674,Muzaffarpur Constituency,Muzaffarpur,Bihar,1000000,1000000.0,430000.0,sanctioned,730,2024-09-23,2026-09-23,,PWD,irrigation,,synthetic,sample_projects_synthetic.csv
1150,UT09679,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1000000,500000.0,397270.08,ongoing,365,2023-11-18,17-11-2024,,PWD,irrigation,94.1,synthetic,sample_projects_synthetic.csv
1151,MA10751,Pune Constituency,Pune,Maharashtra,500000,500000.0,203174.06, stalled ,90,2024-05-18,16-08-2024,,Zilla Parishad,road,12.0,synthetic,sample_projects_synthetic.csv
1152,BI10770,Muzaffarpur Constituency,Muzaffarpur,Bihar,1500000,0.0,0.0,recommended,90,04-04-2023,2023-07-03,,Rural Dev Dept,community hall,,synthetic,sample_projects_synthetic.csv
1153,WE10018,Kolkata Constituency,Kolkata,West Bengal,500000,250000.0,158947.87,sanctioned,90,2024-09-04,2024-12-03,,Rural Dev Dept,community hall,,synthetic,sample_projects_synthetic.csv
1154,AN10407,Guntur Constituency,Guntur,Andhra Pradesh,1000000,1000000.0,841135.22,SANCTIONED,545,2024-07-22,2026-01-18,,Jal Nigam,school,,synthetic,sample_projects_synthetic.csv
1155,MA10670,Pune Constituency,Pune,Maharashtra,500000,500000.0,259334.46,sanctioned,365,2024-02-17,2025-02-16,,Rural Dev Dept,irrigation,,synthetic,sample_projects_synthetic.csv
1156,MA09030,Nagpur Constituency,Nagpur,Maharashtra,200000,,72800.0,sanctioned,545,2023-05-29,2024-11-24,,Zilla Parishad,community hall,,synthetic,sample_projects_synthetic.csv
1157,AN09734,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,750000,375000.0,288685.72,completed,180,2024-01-18,2024-07-16,2024-09-12,Rural Dev Dept,community hall,100.0,synthetic,sample_projects_synthetic.csv
1158,UT10693,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,750000,0.0,0.0,recommended,730,2024-04-01,2026-04-01,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
1159,BI10282,Patna Constituency,Patna,Bihar,300000,0.0,0.0,RECOMMENDED,730,15-04-2024,2026-04-15,,PWD,school,,synthetic,sample_projects_synthetic.csv
1160,TA10688,Madurai Constituency,Madurai,Tamil Nadu,2000000,2000000.0,1487050.7,stalled,90,01-10-2024,2024-12-30,,PWD,community hall,61.6,synthetic,sample_projects_synthetic.csv
1161,BI09198,Gaya Constituency,Gaya,Bihar,500000,500000.0,269316.81,STALLED,365,24-01-2023,2024-01-24,,PWD,community hall,38.0,synthetic,sample_projects_synthetic.csv
1162,KA09478,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,500000,,154000.0,ongoing,90,2023-09-28,2023-12-27,,Zilla Parishad,electricity,35.5,synthetic,sample_projects_synthetic.csv
1163,UT09472,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,500000,250000.0,111985.35,sanctioned,545,01-01-2024,2025-06-29,,PWD,school,,synthetic,sample_projects_synthetic.csv
1164,KA10180,Belagavi Constituency, Belagavi,Karnataka,500000,0.0,0.0, recommended ,545,10-12-2023,2025-06-07,,Jal Nigam,sanitation,,synthetic,sample_projects_synthetic.csv
1165,KA10118,Mysuru Constituency,Mysuru,Karnataka,1500000,750000.0,655407.23,completed,270,22-06-2023,18-03-2024,2024-03-08,Zilla Parishad,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1166,UT09880,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,300000,300000.0,238997.29,SANCTIONED,180,26-07-2023,2024-01-22,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
1167,MA09740,Pune Constituency,Pune,Maharashtra,1000000,500000.0,203848.98, completed ,730,2023-12-12,2025-12-11,29-03-2026,Zilla Parishad,drinking water,100.0,synthetic,sample_projects_synthetic.csv
1168,KE10702,Kozhikode Constituency,Kozhikode,Kerala,2000000,0.0,0.0,recommended,730,2024-11-14,14-11-2026,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
1169,KA10433,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,2000000,2000000.0,1281593.41,sanctioned,545,2024-07-21,17-01-2026,,PWD,irrigation,,synthetic,sample_projects_synthetic.csv
1170,MA09883,Pune Constituency,Pune,Maharashtra,500000,500000.0,343061.73, completed ,180,22-05-2023,2023-11-18,2023-11-14,PWD,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1171,AN09500,Krishna Constituency,Krishna,Andhra Pradesh,750000,750000.0,680083.21, ongoing ,365,05-04-2024,05-04-2025,,Rural Dev Dept,electricity,35.3,synthetic,sample_projects_synthetic.csv
1172,AN09274,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,300000,300000.0,124263.85, stalled ,270,2023-03-13,2023-12-08,,PWD,electricity,64.4,synthetic,sample_projects_synthetic.csv
1173,TA10130,Chennai Constituency,Chennai,Tamil Nadu,200000,200000.0,108246.88,completed,270,2023-01-18,2023-10-15,07-10-2023,PWD,electricity,100.0,synthetic,sample_projects_synthetic.csv
1174,UT10063,Varanasi Constituency,Varanasi,Uttar Pradesh,1500000,1500000.0,773848.06,ongoing,90,2023-05-01,2023-07-30,,Jal Nigam,electricity,55.9,synthetic,sample_projects_synthetic.csv
1175,WE10614,Howrah Constituency,Howrah,West Bengal,750000,0.0,0.0,recommended,90,2023-03-26,24-06-2023,,Jal Nigam,irrigation,,synthetic,sample_projects_synthetic.csv
1176,MA10194,Nagpur Constituency,Nagpur,Maharashtra,750000,750000.0,465000.0,COMPLETED,180,10-11-2024,09-05-2025,2025-08-12,Jal Nigam,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1177,KE10165,Ernakulam Constituency,Ernakulam,Kerala,1500000,1500000.0,1241996.2, stalled ,365,2024-06-04,04-06-2025,,Zilla Parishad,electricity,74.7,synthetic,sample_projects_synthetic.csv
1178,KA10107,Belagavi Constituency,Belagavi,Karnataka,1000000,1000000.0,932117.63,stalled,545,2023-06-28,2024-12-24,,Zilla Parishad,community hall,61.5,synthetic,sample_projects_synthetic.csv
1179,UT09973,Varanasi Constituency,Varanasi,Uttar Pradesh,300000,150000.0,76327.3,stalled,545,2023-08-11,2025-02-06,,Rural Dev Dept,road,24.4,synthetic,sample_projects_synthetic.csv
1180,AN09311,Krishna Constituency,Krishna,Andhra Pradesh,500000,0.0,0.0,recommended,180,2024-02-22,2024-08-20,,PWD,school,,synthetic,sample_projects_synthetic.csv
1181,WE10322,Howrah Constituency,Howrah,West Bengal,2000000,1000000.0,471443.61,COMPLETED,180,2023-05-11,2023-11-07,2024-03-22,Rural Dev Dept,community hall,100.0,synthetic,sample_projects_synthetic.csv
1182,MA09467,Pune Constituency, Pune,Maharashtra,1500000,0.0,0.0, recommended ,545,11-02-2024,09-08-2025,,Zilla Parishad,community hall,,synthetic,sample_projects_synthetic.csv
1183,UT10667,Varanasi Constituency,Varanasi,Uttar Pradesh,1000000,500000.0,261760.59,sanctioned,180,2024-06-19,2024-12-16,,PWD,community hall,,synthetic,sample_projects_synthetic.csv
1184,KE10637,Ernakulam Constituency,Ernakulam,Kerala,750000,0.0,0.0,RECOMMENDED,90,03-10-2024,2025-01-01,,Zilla Parishad,road,,synthetic,sample_projects_synthetic.csv
1185,UT09402,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,2000000,0.0,0.0,recommended,180,19-07-2024,2025-01-15,,Zilla Parishad,drinking water,,synthetic,sample_projects_synthetic.csv
1186,WE09651,Kolkata Constituency,Kolkata,West Bengal,200000,200000.0,197028.01,ongoing,365,2024-09-12,12-09-2025,,Zilla Parishad,community hall,45.6,synthetic,sample_projects_synthetic.csv
1187,KA10623,Belagavi Constituency,Belagavi,Karnataka,200000,100000.0,83733.51, completed ,545,07-06-2023,2024-12-03,2025-04-22,Zilla Parishad,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1188,TA09761,Coimbatore Constituency,Coimbatore,Tamil Nadu,1000000,0.0,0.0,recommended,270,11-01-2023,2023-10-08,,Jal Nigam,drinking water,,synthetic,sample_projects_synthetic.csv
1189,TA09203,Madurai Constituency,Madurai,Tamil Nadu,1500000,1500000.0,945000.0,completed,545,2024-01-04,2025-07-02,2025-11-09,Rural Dev Dept,electricity,100.0,synthetic,sample_projects_synthetic.csv
1190,BI10729,Gaya Constituency,Gaya,Bihar,750000,375000.0,250141.46,ongoing,180,06-03-2024,02-09-2024,,Rural Dev Dept,road,90.2,synthetic,sample_projects_synthetic.csv
1191,MA09459,Nagpur Constituency,Nagpur,Maharashtra,500000,500000.0,372794.79,completed,730,2023-10-18,2025-10-17,15-12-2025,Rural Dev Dept,electricity,100.0,synthetic,sample_projects_synthetic.csv
1192,TA09879,Chennai Constituency,Chennai,Tamil Nadu,1500000,1500000.0,762416.18, ongoing ,90,2024-05-27,2024-08-25,,Rural Dev Dept,community hall,22.2,synthetic,sample_projects_synthetic.csv
1193,UT09451,Varanasi Constituency,Varanasi,Uttar Pradesh,2000000,0.0,0.0, recommended ,545,2023-08-08,2025-02-03,,Jal Nigam,electricity,,synthetic,sample_projects_synthetic.csv
1194,AN09589,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,500000,250000.0,103461.57,ongoing,180,2024-03-09,2024-09-05,,Rural Dev Dept,electricity,76.8,synthetic,sample_projects_synthetic.csv
1195,AN10645,Krishna Constituency,Krishna,Andhra Pradesh,750000,750000.0,685417.72,sanctioned,545,2023-04-08,2024-10-04,,Jal Nigam,electricity,,synthetic,sample_projects_synthetic.csv
1196,AN09681,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,200000,200000.0,156897.22, ongoing ,180,2024-09-13,2025-03-12,,PWD,irrigation,56.6,synthetic,sample_projects_synthetic.csv
1197,TA10622,Chennai Constituency,Chennai,Tamil Nadu,500000,0.0,0.0,recommended,270,2024-08-04,01-05-2025,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
1198,KA10650,Belagavi Constituency,Belagavi,Karnataka,2000000,2000000.0,1020000.0,ongoing,545,2024-01-05,2025-07-03,,Zilla Parishad,school,51.4,synthetic,sample_projects_synthetic.csv
1199,AN09163,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,500000,250000.0,122522.04,SANCTIONED,270,2023-04-15,2024-01-10,,Rural Dev Dept,irrigation,,synthetic,sample_projects_synthetic.csv
1200,MA10661,Nagpur Constituency,Nagpur,Maharashtra,1000000,1000000.0,756499.5,stalled,365,20-02-2024,2025-02-19,,PWD,drinking water,17.5,synthetic,sample_projects_synthetic.csv
1201,KE10172,Ernakulam Constituency,Ernakulam,Kerala,1000000,0.0,0.0,recommended,180,2023-11-13,2024-05-11,,Rural Dev Dept,electricity,,synthetic,sample_projects_synthetic.csv
1202,MA09405,Nagpur Constituency,Nagpur,Maharashtra,750000,750000.0,576184.4, stalled ,545,2023-06-10,2024-12-06,,PWD,road,33.2,synthetic,sample_projects_synthetic.csv
1203,RA10153,Jodhpur Constituency, Jodhpur,Rajasthan,500000,500000.0,433166.53, completed ,270,2024-04-23,18-01-2025,2025-06-27,Zilla Parishad,road,100.0,synthetic,sample_projects_synthetic.csv
1204,KA10726,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,750000,375000.0,335883.5,sanctioned,365,2023-08-26,25-08-2024,,Rural Dev Dept,road,,synthetic,sample_projects_synthetic.csv
1205,KA09895,Belagavi Constituency,Belagavi,Karnataka,200000,200000.0,127364.4,completed,730,2023-08-20,2025-08-19,2026-03-06,Zilla Parishad,school,100.0,synthetic,sample_projects_synthetic.csv
1206,RA09463,Jodhpur Constituency,Jodhpur,Rajasthan,750000,750000.0,577500.0,stalled,545,04-04-2023,2024-09-30,,Jal Nigam,community hall,82.3,synthetic,sample_projects_synthetic.csv
1207,KA10754,Belagavi Constituency, Belagavi,Karnataka,1500000,750000.0,292500.0,sanctioned,90,2023-10-19,17-01-2024,,Zilla Parishad,sanitation,,synthetic,sample_projects_synthetic.csv
1208,RA09166,Jaipur Constituency,Jaipur,Rajasthan,750000,750000.0,722338.43,completed,270,02-10-2023,2024-06-28,2024-09-20,PWD,drinking water,100.0,synthetic,sample_projects_synthetic.csv
1209,WE10692,Howrah Constituency,Howrah,West Bengal,1000000,0.0,0.0, recommended ,90,02-11-2024,2025-01-31,,Rural Dev Dept,drinking water,,synthetic,sample_projects_synthetic.csv
1210,AN10038,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,2000000,1000000.0,857071.77,sanctioned,545,2024-06-04,2025-12-01,,Rural Dev Dept,school,,synthetic,sample_projects_synthetic.csv
1211,KE09716,Kozhikode Constituency,Kozhikode,Kerala,750000,750000.0,390000.0,completed,90,31-07-2023,29-10-2023,27-12-2023,Zilla Parishad,school,100.0,synthetic,sample_projects_synthetic.csv
1212,UT09783,Varanasi Constituency,Varanasi,Uttar Pradesh,1500000,750000.0,564657.52,stalled,365,2023-08-31,2024-08-30,,Zilla Parishad,school,67.2,synthetic,sample_projects_synthetic.csv
1213,TA10664,Coimbatore Constituency,Coimbatore,Tamil Nadu,1000000,500000.0,456881.43,ongoing,90,07-05-2023,2023-08-05,,Jal Nigam,community hall,74.9,synthetic,sample_projects_synthetic.csv
1214,WE09603,Howrah Constituency,Howrah,West Bengal,2000000,2000000.0,960000.0,ongoing,365,2024-09-07,07-09-2025,,Rural Dev Dept,community hall,86.7,synthetic,sample_projects_synthetic.csv
1215,RA10086,Jaipur Constituency,Jaipur,Rajasthan,1000000,0.0,0.0,recommended,365,2024-12-01,2025-12-01,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
1216,KA09624,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,1000000,500000.0,278318.66,COMPLETED,180,24-05-2023,2023-11-20,08-11-2023,PWD,road,100.0,synthetic,sample_projects_synthetic.csv
1217,WE09932,Howrah Constituency, Howrah,West Bengal,200000,200000.0,121325.44,STALLED,365,2023-02-20,20-02-2024,,PWD,sanitation,79.7,synthetic,sample_projects_synthetic.csv
1218,UT10654,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,750000,0.0,0.0,recommended,730,26-07-2024,2026-07-26,,Zilla Parishad,drinking water,,synthetic,sample_projects_synthetic.csv
1219,AN09266,Guntur Constituency,Guntur,Andhra Pradesh,2000000,2000000.0,1829198.85,sanctioned,365,2024-05-27,2025-05-27,,PWD,irrigation,,synthetic,sample_projects_synthetic.csv
1220,RA09464,Jaipur Constituency,Jaipur,Rajasthan,1500000,1500000.0,1456249.97,sanctioned,365,17-11-2023,16-11-2024,,PWD,drinking water,,synthetic,sample_projects_synthetic.csv
1221,KE09211,Kozhikode Constituency,Kozhikode,Kerala,1000000,1000000.0,587943.26,completed,90,2023-08-30,2023-11-28,24-11-2023,Rural Dev Dept,school,100.0,synthetic,sample_projects_synthetic.csv
1222,AN09910,Krishna Constituency,Krishna,Andhra Pradesh,750000,750000.0,417497.13,completed,90,10-10-2023,2024-01-08,11-07-2024,Jal Nigam,school,100.0,synthetic,sample_projects_synthetic.csv
1223,UT09629,Varanasi Constituency,Varanasi,Uttar Pradesh,1000000,0.0,0.0,recommended,270,03-07-2024,2025-03-30,,PWD,electricity,,synthetic,sample_projects_synthetic.csv
1224,KA10196,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,200000,,74200.0,sanctioned,545,2023-07-08,2025-01-03,,Rural Dev Dept,road,,synthetic,sample_projects_synthetic.csv
1225,MA10446,Pune Constituency,Pune,Maharashtra,2000000,0.0,0.0,recommended,180,05-11-2023,2024-05-03,,Jal Nigam,irrigation,,synthetic,sample_projects_synthetic.csv
1226,TA09985,Madurai Constituency,Madurai,Tamil Nadu,200000,200000.0,142459.25,stalled,180,20-08-2023,2024-02-16,,PWD,electricity,10.6,synthetic,sample_projects_synthetic.csv
1227,RA10580,Jaipur Constituency, Jaipur,Rajasthan,2000000,2000000.0,1259333.61,sanctioned,365,2023-02-10,2024-02-10,,PWD,electricity,,synthetic,sample_projects_synthetic.csv
