project_id,project_title,description,mp_id,constituency_id,state_id,district_id,agency_id,category,sanctioned_amount,cost_estimate,released_amount,expenditure,project_status,sanction_date,start_date,expected_completion_date,actual_completion_date,progress_percentage,latitude,longitude,data_source
PRJ-2026-0599,Roads & Pathways Work 600,Construction and development of roads & pathways facilities.,300,300,12,300,300,Roads & Pathways,96409113.52,96409113.52,67486379.46399999,36939942.71,ongoing,2024-04-21,2024-05-09,2025-04-21,,54.75,26.07,79.3304,REAL_MPLADS
PRJ-2026-0600,Roads & Pathways Work 601,Construction and development of roads & pathways facilities.,300,300,12,300,300,Roads & Pathways,50590886.480000004,50590886.480000004,35413620.536,20005558.49,ongoing,2024-02-01,2024-02-12,2025-01-31,,57.64,22.0944,76.0212,REAL_MPLADS
PRJ-2026-0601,Roads & Pathways Work 602,Construction and development of roads & pathways facilities.,301,301,15,301,301,Roads & Pathways,96708006.05,96708006.05,0.0,0.0,sanctioned,2024-01-15,2024-02-08,2025-01-14,,0.0,25.9511,75.6598,REAL_MPLADS
PRJ-2026-0602,Water & Sanitation Work 603,Construction and development of water & sanitation facilities.,301,301,15,301,301,Water & Sanitation,50291993.95,50291993.95,35204395.765,26438501.22,stalled,2024-01-16,2024-01-31,2025-01-15,,75.1,18.8165,82.6485,REAL_MPLADS
PRJ-2026-0603,Education Work 604,Construction and development of education facilities.,302,302,1,302,302,Education,87679245.97,87679245.97,61375472.179,27076551.93,ongoing,2024-04-20,2024-05-08,2025-04-20,,40.87,22.2582,74.2301,REAL_MPLADS
PRJ-2026-0604,Roads & Pathways Work 605,Construction and development of roads & pathways facilities.,302,302,1,302,302,Roads & Pathways,59320754.03,59320754.03,59320754.03,59320754.03,completed,2024-03-07,2024-03-27,2025-03-07,2024-10-13,100.0,27.3032,80.6683,REAL_MPLADS
PRJ-2026-0605,Infrastructure Work 606,Construction and development of infrastructure facilities.,303,303,14,303,303,Infrastructure,45739503.48,45739503.48,0.0,0.0,recommended,2024-02-20,,2025-02-19,,0.0,27.7946,80.2529,REAL_MPLADS
PRJ-2026-0606,Water & Sanitation Work 607,Construction and development of water & sanitation facilities.,303,303,14,303,303,Water & Sanitation,101824453.63000003,101824453.63000003,71277117.54100001,61284654.16,ongoing,2024-04-04,2024-04-29,2025-04-04,,79.19,25.5564,77.1491,REAL_MPLADS
PRJ-2026-0607,Water & Sanitation Work 608,Construction and development of water & sanitation facilities.,304,304,17,304,304,Water & Sanitation,78477522.05,78477522.05,0.0,0.0,recommended,2024-02-16,,2025-02-15,,0.0,25.7144,76.9455,REAL_MPLADS
PRJ-2026-0608,Water & Sanitation Work 609,Construction and development of water & sanitation facilities.,304,304,17,304,304,Water & Sanitation,68886575.06000002,68886575.06000002,48220602.54200001,20027001.93,ongoing,2024-03-08,2024-03-25,2025-03-08,,45.28,26.4885,80.1365,REAL_MPLADS
PRJ-2026-0609,Infrastructure Work 610,Construction and development of infrastructure facilities.,305,305,5,305,305,Infrastructure,85610987.47,85610987.47,59927691.228999995,8815363.38,stalled,2024-01-26,2024-02-05,2025-01-25,,14.71,22.6402,75.807,REAL_MPLADS
PRJ-2026-0610,Education Work 611,Construction and development of education facilities.,305,305,5,305,305,Education,61389012.53,61389012.53,0.0,0.0,sanctioned,2024-02-01,2024-02-23,2025-01-31,,0.0,27.84,74.0175,REAL_MPLADS
PRJ-2026-0611,Roads & Pathways Work 612,Construction and development of roads & pathways facilities.,306,306,1,306,306,Roads & Pathways,75107000.21,75107000.21,52574900.14699999,23632417.62,stalled,2024-04-05,2024-04-29,2025-04-05,,44.95,21.1674,85.0506,REAL_MPLADS
PRJ-2026-0612,Education Work 613,Construction and development of education facilities.,306,306,1,306,306,Education,71892999.79,71892999.79,0.0,0.0,sanctioned,2024-01-21,2024-02-16,2025-01-20,,0.0,19.5167,87.406,REAL_MPLADS
PRJ-2026-0613,Roads & Pathways Work 614,Construction and development of roads & pathways facilities.,307,307,5,307,307,Roads & Pathways,75090331.05,75090331.05,52563231.73499999,32447282.95,stalled,2024-03-14,2024-04-03,2025-03-14,,61.73,24.7962,80.0655,REAL_MPLADS
PRJ-2026-0614,Roads & Pathways Work 615,Construction and development of roads & pathways facilities.,307,307,5,307,307,Roads & Pathways,71909668.95,71909668.95,71909668.95,71909668.95,completed,2024-04-19,2024-05-04,2025-04-19,2024-11-20,100.0,21.2346,75.8437,REAL_MPLADS
PRJ-2026-0615,Healthcare Work 616,Construction and development of healthcare facilities.,308,308,1,308,308,Healthcare,59000843.19,59000843.19,0.0,0.0,sanctioned,2024-03-31,2024-04-10,2025-03-31,,0.0,23.9668,78.7817,REAL_MPLADS
PRJ-2026-0616,Education Work 617,Construction and development of education facilities.,308,308,1,308,308,Education,87999156.81,87999156.81,0.0,0.0,recommended,2024-03-01,,2025-03-01,,0.0,19.3993,82.2912,REAL_MPLADS
PRJ-2026-0617,Infrastructure Work 618,Construction and development of infrastructure facilities.,309,309,27,309,309,Infrastructure,51433991.41,51433991.41,36003793.986999996,26408782.89,stalled,2024-01-15,2024-02-01,2025-01-14,,73.35,21.5588,81.5145,REAL_MPLADS
PRJ-2026-0618,Infrastructure Work 619,Construction and development of infrastructure facilities.,309,309,27,309,309,Infrastructure,95566008.59,95566008.59,66896206.013,55874802.8,ongoing,2024-03-19,2024-03-29,2025-03-19,,85.95,21.8734,81.1537,REAL_MPLADS
PRJ-2026-0619,Healthcare Work 620,Construction and development of healthcare facilities.,310,310,5,310,310,Healthcare,45694866.1,45694866.1,0.0,0.0,recommended,2024-02-09,,2025-02-08,,0.0,22.1212,82.1135,REAL_MPLADS
PRJ-2026-0620,Water & Sanitation Work 621,Construction and development of water & sanitation facilities.,310,310,5,310,310,Water & Sanitation,101305133.9,101305133.9,0.0,0.0,recommended,2024-02-10,,2025-02-09,,0.0,23.0637,75.9662,REAL_MPLADS
PRJ-2026-0621,Education Work 622,Construction and development of education facilities.,311,311,1,311,311,Education,71353716.27,71353716.27,49947601.38899999,13365978.13,stalled,2024-02-22,2024-03-23,2025-02-21,,26.76,24.3275,83.0828,REAL_MPLADS
PRJ-2026-0622,Roads & Pathways Work 623,Construction and development of roads & pathways facilities.,311,311,1,311,311,Roads & Pathways,75646283.73,75646283.73,75646283.73,75646283.73,completed,2024-04-08,2024-05-06,2025-04-08,2024-11-22,100.0,25.5903,84.8854,REAL_MPLADS
PRJ-2026-0623,Healthcare Work 624,Construction and development of healthcare facilities.,312,312,22,312,312,Healthcare,46775210.07,46775210.07,0.0,0.0,recommended,2024-03-24,,2025-03-24,,0.0,19.6741,74.6401,REAL_MPLADS
PRJ-2026-0624,Education Work 625,Construction and development of education facilities.,312,312,22,312,312,Education,100224789.93,100224789.93,0.0,0.0,recommended,2024-04-17,,2025-04-17,,0.0,22.3865,86.3774,REAL_MPLADS
PRJ-2026-0625,Roads & Pathways Work 626,Construction and development of roads & pathways facilities.,313,313,17,313,313,Roads & Pathways,82407791.72,82407791.72,0.0,0.0,sanctioned,2024-02-24,2024-03-13,2025-02-23,,0.0,25.0951,72.454,REAL_MPLADS
PRJ-2026-0626,Roads & Pathways Work 627,Construction and development of roads & pathways facilities.,313,313,17,313,313,Roads & Pathways,64592208.28,64592208.28,45214545.796,5078781.39,ongoing,2024-04-22,2024-05-16,2025-04-22,,11.87,20.6023,83.564,REAL_MPLADS
PRJ-2026-0627,Roads & Pathways Work 628,Construction and development of roads & pathways facilities.,314,314,1,314,314,Roads & Pathways,94231956.85,94231956.85,94231956.85,94231956.85,completed,2024-02-04,2024-03-04,2025-02-03,2024-09-20,100.0,19.521,87.1498,REAL_MPLADS
PRJ-2026-0628,Education Work 629,Construction and development of education facilities.,314,314,1,314,314,Education,73963129.26000002,73963129.26000002,51774190.48200001,49185480.96,ongoing,2024-01-31,2024-02-23,2025-01-30,,5.25,24.5885,74.8492,REAL_MPLADS
PRJ-2026-0629,Healthcare Work 630,Construction and development of healthcare facilities.,315,315,3,315,315,Healthcare,53060525.21,53060525.21,37142367.647,22738760.36,ongoing,2024-02-07,2024-02-21,2025-02-06,,62.65,24.2301,77.4524,REAL_MPLADS
PRJ-2026-0630,Healthcare Work 631,Construction and development of healthcare facilities.,315,315,3,315,315,Healthcare,93939474.78999999,93939474.78999999,0.0,0.0,recommended,2024-01-31,,2025-01-30,,0.0,17.5804,81.3479,REAL_MPLADS
PRJ-2026-0631,Water & Sanitation Work 632,Construction and development of water & sanitation facilities.,316,316,12,316,316,Water & Sanitation,89763325.14,89763325.14,89763325.14,89763325.14,completed,2024-03-05,2024-03-24,2025-03-05,2024-10-10,100.0,18.9209,81.0659,REAL_MPLADS
PRJ-2026-0632,Healthcare Work 633,Construction and development of healthcare facilities.,316,316,12,316,316,Healthcare,74143631.46,74143631.46,51900542.02199999,36313238.13,ongoing,2024-02-16,2024-03-04,2025-02-15,,75.96,18.8001,86.4536,REAL_MPLADS
PRJ-2026-0633,Education Work 634,Construction and development of education facilities.,317,317,1,317,317,Education,104468872.44,104468872.44,73128210.70799999,36564105.35,stalled,2024-03-13,2024-04-04,2025-03-13,,37.42,21.8261,74.554,REAL_MPLADS
PRJ-2026-0634,Infrastructure Work 635,Construction and development of infrastructure facilities.,317,317,1,317,317,Infrastructure,80289646.67000002,80289646.67000002,80289646.67000002,80289646.67000002,completed,2024-04-13,2024-05-06,2025-04-13,2024-11-22,100.0,25.1584,77.4408,REAL_MPLADS
PRJ-2026-0635,Roads & Pathways Work 636,Construction and development of roads & pathways facilities.,318,318,21,318,318,Roads & Pathways,106622074.01,106622074.01,106622074.01,106622074.01,completed,2024-02-24,2024-03-05,2025-02-23,2024-09-21,100.0,26.733,79.7176,REAL_MPLADS
PRJ-2026-0636,Healthcare Work 637,Construction and development of healthcare facilities.,318,318,21,318,318,Healthcare,53373637.10000001,53373637.10000001,37361545.970000006,25237724.3,stalled,2024-01-22,2024-02-01,2025-01-21,,67.55,20.2631,78.1319,REAL_MPLADS
PRJ-2026-0637,Infrastructure Work 638,Construction and development of infrastructure facilities.,319,319,5,319,319,Infrastructure,96578401.73,96578401.73,0.0,0.0,recommended,2024-03-30,,2025-03-30,,0.0,21.5964,77.2715,REAL_MPLADS
PRJ-2026-0638,Healthcare Work 639,Construction and development of healthcare facilities.,319,319,5,319,319,Healthcare,50421598.269999996,50421598.269999996,0.0,0.0,sanctioned,2024-02-07,2024-02-19,2025-02-06,,0.0,18.8592,80.9017,REAL_MPLADS
PRJ-2026-0639,Water & Sanitation Work 640,Construction and development of water & sanitation facilities.,320,320,10,320,320,Water & Sanitation,52310518.34,52310518.34,0.0,0.0,recommended,2024-02-28,,2025-02-27,,0.0,22.0287,75.2461,REAL_MPLADS
PRJ-2026-0640,Infrastructure Work 641,Construction and development of infrastructure facilities.,320,320,10,320,320,Infrastructure,95989638.77000001,95989638.77000001,0.0,0.0,recommended,2024-01-19,,2025-01-18,,0.0,23.2505,83.8358,REAL_MPLADS
PRJ-2026-0641,Education Work 642,Construction and development of education facilities.,321,321,22,321,321,Education,46777872.73,46777872.73,46777872.73,46777872.73,completed,2024-02-26,2024-03-13,2025-02-25,2024-09-29,100.0,27.1317,78.3248,REAL_MPLADS
PRJ-2026-0642,Education Work 643,Construction and development of education facilities.,321,321,22,321,321,Education,100222127.27000001,100222127.27000001,70155489.089,31516116.17,ongoing,2024-03-13,2024-04-01,2025-03-13,,49.42,18.8878,73.5036,REAL_MPLADS
PRJ-2026-0643,Education Work 644,Construction and development of education facilities.,322,322,4,322,322,Education,72135009.19,72135009.19,50494506.433,11537994.72,stalled,2024-01-18,2024-02-11,2025-01-17,,22.85,25.3888,78.2596,REAL_MPLADS
PRJ-2026-0644,Healthcare Work 645,Construction and development of healthcare facilities.,322,322,4,322,322,Healthcare,74864990.81,74864990.81,52405493.567,37092878.79,ongoing,2024-01-23,2024-02-02,2025-01-22,,69.32,21.6009,85.9929,REAL_MPLADS
PRJ-2026-0645,Education Work 646,Construction and development of education facilities.,323,323,21,323,323,Education,89806484.77,89806484.77,89806484.77,89806484.77,completed,2024-02-02,2024-02-26,2025-02-01,2024-09-13,100.0,27.3439,75.8794,REAL_MPLADS
PRJ-2026-0646,Healthcare Work 647,Construction and development of healthcare facilities.,323,323,21,323,323,Healthcare,77735262.34000002,77735262.34000002,54414683.63800001,25553135.44,stalled,2024-03-07,2024-04-03,2025-03-07,,46.96,26.1404,80.9188,REAL_MPLADS
PRJ-2026-0647,Healthcare Work 648,Construction and development of healthcare facilities.,324,324,29,324,324,Healthcare,115845658.81,115845658.81,81091961.167,55393918.67,stalled,2024-01-24,2024-02-21,2025-01-23,,68.31,19.2446,73.2453,REAL_MPLADS
PRJ-2026-0648,Water & Sanitation Work 649,Construction and development of water & sanitation facilities.,324,324,29,324,324,Water & Sanitation,129218298.19,129218298.19,0.0,0.0,recommended,2024-02-22,,2025-02-21,,0.0,17.2228,87.7686,REAL_MPLADS
PRJ-2026-0649,Water & Sanitation Work 650,Construction and development of water & sanitation facilities.,325,325,4,325,325,Water & Sanitation,66506344.86,66506344.86,0.0,0.0,recommended,2024-04-06,,2025-04-06,,0.0,27.7342,72.8443,REAL_MPLADS
PRJ-2026-0650,Water & Sanitation Work 651,Construction and development of water & sanitation facilities.,325,325,4,325,325,Water & Sanitation,80493655.14,80493655.14,56345558.598,17191029.93,stalled,2024-03-08,2024-03-21,2025-03-08,,30.51,22.0533,72.481,REAL_MPLADS
PRJ-2026-0651,Infrastructure Work 652,Construction and development of infrastructure facilities.,326,326,10,326,326,Infrastructure,71455866.36,71455866.36,0.0,0.0,recommended,2024-03-30,,2025-03-30,,0.0,25.561,74.5826,REAL_MPLADS
PRJ-2026-0652,Water & Sanitation Work 653,Construction and development of water & sanitation facilities.,326,326,10,326,326,Water & Sanitation,75544133.64,75544133.64,0.0,0.0,recommended,2024-03-10,,2025-03-10,,0.0,23.7611,74.8516,REAL_MPLADS
PRJ-2026-0653,Healthcare Work 654,Construction and development of healthcare facilities.,327,327,1,327,327,Healthcare,79302051.81,79302051.81,0.0,0.0,recommended,2024-04-01,,2025-04-01,,0.0,25.2838,73.5358,REAL_MPLADS
PRJ-2026-0654,Water & Sanitation Work 655,Construction and development of water & sanitation facilities.,327,327,1,327,327,Water & Sanitation,67697948.19,67697948.19,0.0,0.0,sanctioned,2024-03-05,2024-03-24,2025-03-05,,0.0,22.4379,77.0252,REAL_MPLADS
PRJ-2026-0655,Education Work 656,Construction and development of education facilities.,328,328,11,328,328,Education,65404576.59,65404576.59,65404576.59,65404576.59,completed,2024-03-10,2024-03-28,2025-03-10,2024-10-14,100.0,18.985,87.4023,REAL_MPLADS
PRJ-2026-0656,Education Work 657,Construction and development of education facilities.,328,328,11,328,328,Education,81595423.41,81595423.41,0.0,0.0,sanctioned,2024-02-15,2024-02-28,2025-02-14,,0.0,27.8687,80.8135,REAL_MPLADS
PRJ-2026-0657,Roads & Pathways Work 658,Construction and development of roads & pathways facilities.,329,329,22,329,329,Roads & Pathways,72946070.01,72946070.01,72946070.01,72946070.01,completed,2024-02-20,2024-03-15,2025-02-19,2024-10-01,100.0,26.2231,87.6067,REAL_MPLADS
PRJ-2026-0658,Infrastructure Work 659,Construction and development of infrastructure facilities.,329,329,22,329,329,Infrastructure,74053929.99,74053929.99,0.0,0.0,sanctioned,2024-01-27,2024-02-12,2025-01-26,,0.0,18.3547,82.7362,REAL_MPLADS
PRJ-2026-0659,Education Work 660,Construction and development of education facilities.,330,330,10,330,330,Education,55715192.53,55715192.53,39000634.771,16525256.65,ongoing,2024-04-16,2024-04-26,2025-04-16,,42.81,17.2114,83.1476,REAL_MPLADS
PRJ-2026-0660,Infrastructure Work 661,Construction and development of infrastructure facilities.,330,330,10,330,330,Infrastructure,91284807.47,91284807.47,63899365.228999995,28478258.54,ongoing,2024-03-21,2024-04-01,2025-03-21,,48.34,25.0882,86.5215,REAL_MPLADS
PRJ-2026-0661,Roads & Pathways Work 662,Construction and development of roads & pathways facilities.,331,331,3,331,331,Roads & Pathways,49395826.73,49395826.73,49395826.73,49395826.73,completed,2024-01-15,2024-01-29,2025-01-14,2024-08-16,100.0,22.8735,74.004,REAL_MPLADS
PRJ-2026-0662,Water & Sanitation Work 663,Construction and development of water & sanitation facilities.,331,331,3,331,331,Water & Sanitation,97604173.27000001,97604173.27000001,68322921.289,24186314.14,stalled,2024-03-04,2024-03-27,2025-03-04,,35.4,27.7761,79.7489,REAL_MPLADS
PRJ-2026-0663,Education Work 664,Construction and development of education facilities.,332,332,14,332,332,Education,63413547.24,63413547.24,0.0,0.0,recommended,2024-04-11,,2025-04-11,,0.0,17.1579,73.1157,REAL_MPLADS
PRJ-2026-0664,Roads & Pathways Work 665,Construction and development of roads & pathways facilities.,332,332,14,332,332,Roads & Pathways,83586452.75999999,83586452.75999999,58510516.93199999,28441962.28,stalled,2024-01-21,2024-02-11,2025-01-20,,48.61,17.482,75.9185,REAL_MPLADS
PRJ-2026-0665,Water & Sanitation Work 666,Construction and development of water & sanitation facilities.,333,333,10,333,333,Water & Sanitation,49332494.0,49332494.0,34532745.8,28654840.22,ongoing,2024-01-15,2024-02-12,2025-01-14,,77.03,26.9179,84.0283,REAL_MPLADS
PRJ-2026-0666,Education Work 667,Construction and development of education facilities.,333,333,10,333,333,Education,48667506.0,48667506.0,0.0,0.0,sanctioned,2024-02-17,2024-03-18,2025-02-16,,0.0,25.335,81.4693,REAL_MPLADS
PRJ-2026-0667,Education Work 668,Construction and development of education facilities.,334,334,21,334,334,Education,63502131.21,63502131.21,0.0,0.0,sanctioned,2024-01-21,2024-02-13,2025-01-20,,0.0,18.2043,76.6717,REAL_MPLADS
PRJ-2026-0668,Education Work 669,Construction and development of education facilities.,334,334,21,334,334,Education,91466423.9,91466423.9,0.0,0.0,sanctioned,2024-03-12,2024-04-08,2025-03-12,,0.0,26.4668,86.341,REAL_MPLADS
PRJ-2026-0669,Healthcare Work 670,Construction and development of healthcare facilities.,335,335,1,335,335,Healthcare,91399054.98,91399054.98,0.0,0.0,recommended,2024-03-01,,2025-03-01,,0.0,21.6126,79.0676,REAL_MPLADS
PRJ-2026-0670,Roads & Pathways Work 671,Construction and development of roads & pathways facilities.,335,335,1,335,335,Roads & Pathways,55600945.019999996,55600945.019999996,55600945.019999996,55600945.019999996,completed,2024-02-11,2024-02-23,2025-02-10,2024-09-10,100.0,26.8005,86.8386,REAL_MPLADS
